SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_WORK_PHONE,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LIVINGAREA_AVG,APARTMENTS_MODE,FLOORSMAX_MODE,APARTMENTS_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,TOTALAREA_MODE,WALLSMATERIAL_MODE,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_8,FLAG_DOCUMENT_18,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_QRT,DOCUMENT_COUNT,NEW_DOC_KURT,AGE_RANGE,EXT_SOURCES_PROD,EXT_SOURCES_WEIGHTED,EXT_SOURCES_MIN,EXT_SOURCES_MAX,EXT_SOURCES_MEAN,EXT_SOURCES_NANMEDIAN,EXT_SOURCES_VAR,CREDIT_TO_ANNUITY_RATIO,CREDIT_TO_GOODS_RATIO,ANNUITY_TO_INCOME_RATIO,CREDIT_TO_INCOME_RATIO,INCOME_TO_EMPLOYED_RATIO,INCOME_TO_BIRTH_RATIO,EMPLOYED_TO_BIRTH_RATIO,ID_TO_BIRTH_RATIO,CAR_TO_BIRTH_RATIO,CAR_TO_EMPLOYED_RATIO,PHONE_TO_BIRTH_RATIO,GROUP_EXT_SOURCES_MEDIAN,GROUP_EXT_SOURCES_STD,GROUP_INCOME_MEAN,GROUP_INCOME_STD,GROUP_CREDIT_TO_ANNUITY_MEAN,GROUP_CREDIT_TO_ANNUITY_STD,GROUP_CREDIT_MEAN,GROUP_ANNUITY_MEAN,GROUP_ANNUITY_STD
420887,0,1,0,126000.0,846216.0,32031.0,630000.0,0,3,0,1,0,0.00963,-18289,,-9210.0,-1806,,0,-1,2,2,2,0,0,0,5,0.2242,0.397,0.6514,,,,,,,,,,,,-1,0.0,0.0,-2400.0,1,0,0,0.0,0.0,1.0,1,20.0,4,0.05795,2.799,0.2242,0.6514,0.424,0.397,0.03076,26.42,1.343,0.2542,6.715,,-6.89,,0.09875,,,0.1312,,,,,,,,,
420888,0,1,0,112500.0,512995.5,36612.0,454500.0,2,0,0,1,0,0.02263,-13545,-4664.0,-4484.0,-1337,,1,5,2,2,0,0,0,0,14,0.4019,0.6523,0.5137,0.0577,0.138,0.1667,0.0533,0.0588,0.1667,0.0583,0.986,0.138,0.1667,0.0582,2,0.0,0.0,-1249.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.1346,2.996,0.4019,0.6523,0.5225,0.5137,0.010506,14.01,1.129,0.3254,4.56,-24.115755627009648,-8.305,0.3445,0.0987,,,0.0922,0.4668,0.1395,137282.1,64051.785,19.45,7.188,514340.78,25788.744,12844.095
420905,0,1,0,202500.0,1013004.0,36517.5,855000.0,0,3,1,1,0,0.0191,-19120,,-1130.0,-2655,,0,-1,2,2,5,0,0,0,5,,0.775,0.2737,0.134,0.1207,0.375,0.1636,0.063,0.375,0.1353,0.993,0.1207,0.375,0.1882,0,0.0,0.0,-2512.0,1,0,0,0.0,0.0,0.0,1,20.0,4,,,0.2737,0.775,0.5244,0.5244,0.06287,27.73,1.185,0.1803,5.004,,-10.59,,0.1389,,,0.1315,,,,,,,,,
421015,0,1,1,112500.0,248760.0,26919.0,225000.0,0,3,0,1,0,0.00663,-18705,,-725.0,-2097,13.0,0,-1,2,2,5,0,0,0,5,,0.658,0.5586,,,,,,,,,,,,-1,0.0,0.0,-897.0,1,0,0,0.0,0.0,1.0,1,20.0,4,,,0.5586,0.658,0.6084,0.6084,0.002481,9.24,1.105,0.2393,2.21,,-6.016,,0.1121,-0.000695,,0.04794,,,,,,,,,
421200,0,1,1,202500.0,438084.0,34740.0,387000.0,0,0,0,1,0,0.00966,-9940,-581.0,-64.0,-917,2.0,0,5,2,2,6,0,0,0,9,0.12103,0.6104,0.2251,,,,,,,,,,,,-1,0.0,0.0,-314.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.01663,1.528,0.12103,0.6104,0.3188,0.2251,0.0443,12.61,1.132,0.1715,2.164,-348.5370051635112,-20.38,0.05844,0.0922,-0.0002012,-0.003443,0.0316,0.473,0.1401,136597.86,59777.773,19.84,7.234,510303.8,25183.037,12457.119
421269,0,1,0,225000.0,371862.0,29511.0,328500.0,1,2,2,0,0,0.03076,-8098,-1099.0,-2946.0,-775,,0,-1,2,2,6,0,0,0,0,0.1967,0.5376,0.521,,,,,,,,,,,,-1,0.0,0.0,-263.0,1,0,0,0.0,0.0,0.0,1,20.0,1,0.05505,2.494,0.1967,0.5376,0.4182,0.521,0.0246,12.6,1.132,0.1311,1.652,-204.73157415832574,-27.78,0.1357,0.0957,,,0.03247,,,,,,,,,
421272,0,1,1,225000.0,1350000.0,74110.5,1350000.0,0,0,1,0,0,0.01015,-12807,-1336.0,-12190.0,-4632,1.0,0,-1,2,2,1,0,0,0,29,0.608,0.335,0.417,0.0928,0.2069,0.1667,0.0787,0.0945,0.1667,0.0937,0.9785,0.2069,0.1667,0.0687,2,0.0,0.0,-1453.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.0849,2.803,0.335,0.608,0.4534,0.417,0.01307,18.22,1.0,0.3293,6.0,-168.4131736526946,-17.56,0.1043,0.3616,-7.81e-05,-0.0007486,0.11346,,,,,,,,,
421290,0,1,0,360000.0,539100.0,26064.0,450000.0,0,0,2,4,0,0.0207,-12063,-1697.0,-2924.0,-4063,,0,11,3,1,1,0,0,0,0,0.4907,0.266,0.1907,0.364,0.069,0.3333,0.1335,0.3708,0.3333,0.3674,0.9775,0.069,0.3333,0.1071,2,0.0,0.0,-30.0,1,0,0,0.0,0.0,2.0,1,20.0,2,0.02489,1.819,0.1907,0.4907,0.3157,0.266,0.01624,20.69,1.198,0.0724,1.497,-212.1390689451974,-29.84,0.1406,0.337,,,0.002487,0.4949,0.1426,181244.69,112686.51,19.0,6.758,590978.9,31174.277,18799.225
421323,0,1,1,292500.0,790830.0,52978.5,675000.0,0,2,0,1,0,0.0207,-13023,-1706.0,-1266.0,-738,23.0,0,5,3,3,1,0,0,1,0,,0.2225,0.1715,0.0082,0.0345,0.0417,0.0079,0.0084,0.0417,0.0083,0.972,0.0345,0.0417,0.0068,4,0.0,0.0,-266.0,1,0,0,0.0,0.0,0.0,1,20.0,2,,,0.1715,0.2225,0.197,0.197,0.000652,14.93,1.172,0.1812,2.703,-171.45369284876904,-22.45,0.131,0.05667,-0.001766,-0.01348,0.02043,0.4714,0.1415,143806.94,70833.734,19.9,7.34,522139.44,25735.299,12882.262
421342,0,1,1,135000.0,582804.0,29884.5,463500.0,0,1,1,1,0,0.01001,-11338,-3404.0,-657.0,-2410,6.0,0,11,2,2,2,0,0,0,12,,0.5586,0.7153,0.1113,0.1034,0.3333,0.0999,0.1134,0.3333,0.1124,0.9946,0.1034,0.3333,0.1298,2,0.0,0.0,-1799.0,1,0,0,0.0,0.0,0.0,1,20.0,2,,,0.5586,0.7153,0.6367,0.6367,0.00613,19.5,1.258,0.2213,4.316,-39.67087863649721,-11.91,0.3,0.2125,-0.0005293,-0.001763,0.1587,0.512,0.1229,164989.28,89195.76,22.36,8.09,578501.2,24267.053,12640.804
421349,0,1,0,270000.0,550980.0,30042.0,450000.0,0,2,0,1,0,0.02263,-13416,-1220.0,-2064.0,-2497,,0,1,2,2,6,0,1,0,39,0.6353,0.4897,0.539,,,,,,,,,,,,-1,1.0,1.0,-737.0,0,0,0,0.0,0.0,0.0,0,0.0,2,0.1676,3.377,0.4897,0.6353,0.5547,0.539,0.003641,18.34,1.225,0.11127,2.041,-221.31147540983608,-20.12,0.09094,0.1862,,,0.05493,0.4607,0.0831,145090.9,60979.05,20.36,6.7,566219.44,27224.727,14677.91
421355,0,0,1,179100.0,1762110.0,54823.5,1575000.0,0,0,1,1,0,0.0228,-11149,-2516.0,-1676.0,-3642,5.0,0,1,2,2,5,0,0,0,26,0.4067,0.515,0.4688,0.1041,0.276,0.1667,0.1042,0.1061,0.1667,0.1051,0.981,0.276,0.1667,0.0863,2,0.0,0.0,-645.0,0,1,0,0.0,0.0,1.0,1,20.0,2,0.0982,2.734,0.4067,0.515,0.4636,0.4688,0.001965,32.16,1.119,0.3062,9.836,-71.18441971383147,-16.06,0.2257,0.3267,-0.0004485,-0.001987,0.05786,0.4934,0.12427,241526.25,136229.62,21.03,8.49,693352.75,32067.596,17798.172
421356,0,1,1,135000.0,1928304.0,79708.5,1800000.0,0,2,0,1,0,0.01028,-17686,-3200.0,-4230.0,-1235,3.0,0,3,2,2,2,0,0,0,0,0.826,0.5947,0.1798,0.0825,0.2069,0.1667,0.0837,0.084,0.1667,0.0833,0.982,0.2069,0.1667,0.0875,0,0.0,0.0,-373.0,0,1,0,0.0,0.0,0.0,1,20.0,3,0.0884,2.787,0.1798,0.826,0.5337,0.5947,0.07153,24.19,1.071,0.5903,14.28,-42.20068771491091,-7.633,0.1809,0.0698,-0.0001696,-0.000938,0.02109,0.5845,0.1254,228809.62,122464.47,22.34,7.934,811242.25,36680.227,18061.387
421363,0,1,0,157500.0,341280.0,27094.5,270000.0,0,0,0,2,0,0.01662,-18615,-743.0,-6460.0,-2170,,0,0,2,2,2,0,1,0,0,0.785,0.524,0.1963,,,,,,,,,,,,-1,1.0,1.0,-744.0,1,0,0,0.0,0.0,1.0,1,20.0,4,0.08075,2.684,0.1963,0.785,0.502,0.524,0.05804,12.59,1.264,0.172,2.166,-211.978465679677,-8.46,0.03992,0.1166,,,0.03998,0.567,0.1421,155682.4,66157.805,22.28,7.74,602336.2,26623.158,12942.189
421365,0,0,0,76500.0,219069.0,11313.0,148500.0,0,0,0,2,2,0.00702,-11398,-832.0,-3312.0,-3737,,0,0,2,2,2,0,0,0,36,,0.4443,0.4507,,,,,,,,,,,,-1,0.0,0.0,,1,0,0,0.0,0.0,3.0,1,20.0,2,,,0.4443,0.4507,0.4475,0.4475,1.043e-05,19.36,1.476,0.1478,2.863,-91.94711538461539,-6.71,0.073,0.328,,,,0.4216,0.1409,150667.89,60361.754,18.48,6.87,457899.34,23858.475,11779.317
421381,0,1,1,270000.0,675000.0,53460.0,675000.0,0,0,0,1,0,0.0182,-11254,-501.0,-2924.0,-2847,16.0,1,3,3,3,3,0,0,0,14,0.371,0.538,0.4722,,,,,,,,,,,,-1,0.0,0.0,-2334.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.09424,2.697,0.371,0.538,0.4604,0.4722,0.004704,12.625,1.0,0.198,2.5,-538.9221556886228,-23.98,0.04453,0.253,-0.001422,-0.03192,0.2074,0.5024,0.1248,225891.1,121298.195,20.92,8.484,649589.06,30751.352,12987.199
421383,0,1,1,135000.0,746280.0,41800.5,675000.0,0,0,1,1,0,0.01863,-10386,-3400.0,-457.0,-266,2.0,0,2,2,2,6,0,0,0,9,0.4575,0.5312,0.5815,,,,,,,,,,,,-1,0.0,0.0,-1696.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.1412,3.191,0.4575,0.5815,0.5234,0.5312,0.002594,17.86,1.105,0.3096,5.527,-39.69420758600412,-13.0,0.3274,0.0256,-0.0001925,-0.000588,0.1633,0.5415,0.11914,192201.44,141152.88,21.72,8.086,721920.7,32873.11,17257.303
421386,0,1,0,148500.0,450000.0,35685.0,450000.0,0,0,1,1,2,0.02866,-10361,-1671.0,-592.0,-600,,0,1,2,2,1,0,0,0,37,0.2886,0.1482,0.2289,0.0186,0.069,0.125,0.0172,0.0189,0.125,0.0187,0.9717,0.069,0.125,0.0189,0,0.0,0.0,-2802.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.009796,1.412,0.1482,0.2886,0.2219,0.2289,0.003313,12.61,1.0,0.2404,3.031,-88.8689407540395,-14.336,0.1613,0.05792,,,0.2705,0.4905,0.1355,184241.9,100844.33,21.36,8.12,583576.7,26817.809,14955.578
421394,0,1,0,157500.0,104256.0,10813.5,90000.0,0,1,0,1,0,0.03076,-14729,-5628.0,-3890.0,-5581,,0,1,2,2,4,0,0,1,2,,0.67,0.7876,,,,,,,,,,,,-1,0.0,0.0,-1389.0,1,0,0,0.0,0.0,0.0,1,20.0,3,,,0.67,0.7876,0.7285,0.7285,0.003466,9.64,1.158,0.06866,0.662,-27.98507462686567,-10.695,0.382,0.379,,,0.0943,0.5254,0.139,124383.73,58729.516,22.58,7.895,577336.3,24581.03,12428.87
421395,0,1,0,270000.0,1800000.0,56002.5,1800000.0,2,0,0,1,0,0.02866,-16354,-721.0,-249.0,-1173,,0,5,2,2,1,0,0,0,9,0.5903,0.3506,0.3457,,,,,,,,,,,,-1,1.0,1.0,-630.0,1,0,0,0.0,0.0,0.0,1,20.0,3,0.0716,2.568,0.3457,0.5903,0.429,0.3506,0.01306,32.16,1.0,0.2074,6.668,-374.47988904299586,-16.52,0.0441,0.0717,,,0.0385,0.5435,0.1372,146143.64,68061.766,21.52,7.484,598081.5,27372.56,13204.811
421399,0,1,0,157500.0,189000.0,9661.5,189000.0,0,0,0,1,4,0.00802,-13398,-2148.0,-7250.0,-815,,1,5,2,2,0,1,0,1,0,0.2803,0.4912,0.3623,0.066,0.138,0.1667,0.0508,0.0672,0.1667,0.0666,0.9756,0.138,0.1667,0.0675,0,0.0,0.0,-2910.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.04987,2.139,0.2803,0.4912,0.378,0.3623,0.007545,19.56,1.0,0.06134,1.2,-73.32402234636872,-11.76,0.1603,0.06082,,,0.2172,0.4714,0.1415,143806.94,70833.734,19.9,7.34,522139.44,25735.299,12882.262
421431,0,0,1,427500.0,1125000.0,80725.5,1125000.0,0,0,0,1,0,0.0182,-12630,-3418.0,-1140.0,-3195,14.0,0,3,3,3,6,0,0,0,0,0.3406,0.1713,0.06168,0.0928,0.2069,0.1667,0.0879,0.0945,0.1667,0.0937,0.977,0.2069,0.1667,0.0753,2,0.0,0.0,-1040.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.003595,1.037,0.06168,0.3406,0.1912,0.1713,0.01315,13.94,1.0,0.1888,2.63,-125.07314218841428,-33.84,0.2705,0.253,-0.001108,-0.004097,0.08234,0.4988,0.1387,256865.94,130013.01,19.78,7.824,665912.3,34485.875,18081.154
421467,0,1,1,112500.0,332946.0,17127.0,238500.0,0,0,0,1,0,0.00663,-18611,-11970.0,-12070.0,-1401,3.0,0,-1,2,2,6,0,0,0,1,,0.09033,0.3506,,,,,,,,,,,,-1,0.0,0.0,-159.0,1,0,0,0.0,0.0,0.0,1,20.0,4,,,0.09033,0.3506,0.2205,0.2205,0.01695,19.44,1.396,0.1522,2.959,-9.402423735896365,-6.043,0.643,0.07526,-0.0001612,-0.0002508,0.008545,,,,,,,,,
421554,0,1,0,247500.0,1092690.0,61146.0,1012500.0,0,3,0,1,0,0.00496,-20710,,-10584.0,-4061,,0,-1,2,2,2,0,0,0,5,0.6504,0.4841,0.2942,0.1486,0.138,0.3333,,0.1512,0.3333,0.1499,0.9805,0.138,0.3333,0.1274,2,0.0,0.0,-465.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.09265,2.668,0.2942,0.6504,0.4763,0.4841,0.02121,17.88,1.079,0.2471,4.414,,-11.95,,0.196,,,0.02245,,,,,,,,,
421557,0,0,1,135000.0,495000.0,25402.5,495000.0,0,2,0,1,0,0.0182,-11954,-941.0,-427.0,-4522,14.0,0,-1,3,3,6,0,0,0,0,,0.447,0.595,0.0928,0.2069,0.1667,0.0848,0.0945,0.1667,0.0937,0.9785,0.2069,0.1667,0.0723,0,0.0,0.0,-594.0,1,0,0,0.0,0.0,0.0,1,20.0,2,,,0.447,0.595,0.5215,0.5215,0.0055,19.48,1.0,0.1881,3.666,-143.4643995749203,-11.3,0.07874,0.3782,-0.001171,-0.01488,0.04968,,,,,,,,,
421558,0,0,0,166500.0,512145.0,26149.5,427500.0,0,3,0,2,0,0.008575,-22237,,-10060.0,-4727,,0,-1,2,2,0,0,0,0,5,,0.4778,0.571,,,,,,,,,,,,-1,0.0,0.0,-643.0,1,0,0,0.0,0.0,1.0,1,20.0,4,,,0.4778,0.571,0.5244,0.5244,0.002169,19.58,1.198,0.1571,3.076,,-7.49,,0.2125,,,0.02892,,,,,,,,,
421562,0,1,0,135000.0,104256.0,10813.5,90000.0,0,3,0,0,0,0.02516,-24985,,-5788.0,-5098,,0,-1,2,2,5,0,0,0,5,,0.4724,0.539,0.0784,0.138,0.1667,0.0621,0.0798,0.1667,0.0791,0.9746,0.138,0.1667,0.0575,0,0.0,0.0,-531.0,0,0,0,0.0,0.0,0.0,1,20.0,5,,,0.4724,0.539,0.506,0.506,0.001104,9.64,1.158,0.0801,0.7725,,-5.402,,0.2041,,,0.02126,,,,,,,,,
421614,0,1,0,180000.0,601470.0,30838.5,450000.0,0,2,0,4,0,0.03134,-10118,-551.0,-8820.0,-2765,,0,0,2,2,0,0,0,0,4,0.09454,0.3164,0.291,0.2227,0.2069,0.3333,0.2249,0.2269,0.3333,0.2249,0.9883,0.2069,0.3333,0.2426,1,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,20.0,2,0.00871,1.379,0.09454,0.3164,0.234,0.291,0.009834,19.5,1.337,0.1713,3.342,-326.6787658802178,-17.8,0.05444,0.2732,,,,0.4807,0.1433,142640.5,64643.8,20.78,7.562,551390.2,25870.465,13338.011
421690,0,1,0,225000.0,672741.0,65668.5,639000.0,0,2,1,1,0,0.01096,-22390,-2388.0,-10320.0,-5608,,0,5,2,2,0,0,0,0,9,,0.6533,0.722,0.2134,0.2069,0.3333,0.2378,0.2174,0.3333,0.2155,0.9863,0.2069,0.3333,0.1873,2,0.0,0.0,-1737.0,1,0,0,0.0,0.0,0.0,1,20.0,4,,,0.6533,0.722,0.688,0.688,0.001195,10.24,1.053,0.2917,2.99,-94.18166596902469,-10.05,0.1067,0.2505,,,0.0776,0.5933,0.1365,170856.6,82684.31,22.44,8.03,659371.1,28642.682,13825.023
421758,0,0,0,90000.0,296280.0,21690.0,225000.0,0,1,0,2,0,0.002134,-9615,-338.0,-3860.0,-2103,,0,10,3,3,6,0,0,1,26,,0.139,0.4084,,,,,,,,,,,,-1,0.0,0.0,-635.0,1,0,0,0.0,0.0,0.0,1,20.0,1,,,0.139,0.4084,0.2737,0.2737,0.01814,13.66,1.316,0.241,3.293,-266.2721893491124,-9.36,0.03516,0.2188,,,0.06604,0.2737,,90000.0,,13.66,,296280.0,21690.0,
421776,0,1,0,135000.0,225000.0,12915.0,225000.0,0,0,0,1,0,0.0264,-11431,-1795.0,-1262.0,-76,,1,5,2,2,2,0,0,0,0,0.05927,0.5137,0.4976,0.1907,0.0345,0.3333,0.1229,0.1943,0.3333,0.1926,0.986,0.0345,0.3333,0.0966,0,0.0,0.0,-1022.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.01514,2.125,0.05927,0.5137,0.3567,0.4976,0.04428,17.42,1.0,0.09564,1.667,-75.20891364902506,-11.81,0.157,0.00665,,,0.0894,0.4714,0.1415,143806.94,70833.734,19.9,7.34,522139.44,25735.299,12882.262
421827,0,1,0,112500.0,522396.0,33516.0,472500.0,2,0,0,1,0,0.01662,-16783,-1679.0,-2828.0,-320,,1,5,2,2,2,0,0,0,9,,0.3035,0.4597,,,,,,,,,,,,-1,0.0,0.0,-512.0,0,0,0,1.0,0.0,0.0,1,20.0,3,,,0.3035,0.4597,0.3816,0.3816,0.00611,15.586,1.105,0.2979,4.645,-67.00416914830257,-6.703,0.10004,0.01907,,,0.0305,0.5435,0.1372,146143.64,68061.766,21.52,7.484,598081.5,27372.56,13204.811
421828,0,1,0,112500.0,263686.5,17622.0,238500.0,0,0,1,1,0,0.008575,-10341,-1556.0,-1235.0,-3016,,0,5,2,2,2,0,0,0,9,0.2942,0.4087,,,,,0.046,,,,0.983,,,0.0362,-1,0.0,0.0,-108.0,1,0,0,,,,1,20.0,2,,,0.2942,0.4087,0.3516,0.3516,0.003275,14.96,1.105,0.1566,2.344,-72.30077120822622,-10.88,0.1505,0.2917,,,0.010445,0.4958,0.139,154127.11,69037.24,19.84,7.41,550788.4,27371.855,14100.781
421829,0,1,0,126000.0,450000.0,22977.0,450000.0,0,2,0,1,0,0.0191,-14241,-187.0,-1854.0,-4580,,1,3,2,2,0,0,1,1,1,0.4033,0.642,0.623,,,,,,,,,,,,-1,0.0,0.0,-235.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.1613,3.316,0.4033,0.642,0.556,0.623,0.01175,19.58,1.0,0.1824,3.572,-673.7967914438502,-8.85,0.01313,0.3215,,,0.0165,0.5137,0.1309,151300.0,70051.48,22.55,8.42,673772.6,29791.9,13857.016
421848,0,1,0,261000.0,454500.0,17262.0,454500.0,0,3,0,1,0,0.0182,-20873,,-4230.0,-4240,,0,-1,3,3,6,0,0,0,5,,0.4329,0.7,,,,,,,,,,,,-1,1.0,1.0,-1553.0,1,0,0,0.0,0.0,1.0,1,20.0,4,,,0.4329,0.7,0.5664,0.5664,0.01785,26.33,1.0,0.06616,1.741,,-12.51,,0.2031,,,0.0744,,,,,,,,,
421862,0,1,1,162000.0,238500.0,18972.0,238500.0,0,2,0,0,0,0.0264,-18831,-1290.0,-3230.0,-2372,4.0,0,6,2,2,2,0,0,1,4,,0.496,0.749,0.0268,0.1034,0.0833,0.0244,0.0273,0.0833,0.0271,0.9834,0.1034,0.0833,0.0192,2,0.0,0.0,-1946.0,1,0,0,0.0,0.0,0.0,1,20.0,4,,,0.496,0.749,0.6226,0.6226,0.01599,12.57,1.0,0.1171,1.473,-125.5813953488372,-8.6,0.0685,0.126,-0.0002124,-0.003101,0.10333,0.5444,0.1547,149879.78,84162.44,21.81,7.387,570585.4,25899.027,12326.971
421863,0,1,0,180000.0,481176.0,24696.0,360000.0,0,2,0,4,0,0.02263,-20731,-13944.0,-8830.0,-4156,,0,9,2,2,0,0,0,0,7,0.712,0.522,0.769,0.2175,0.069,0.3333,0.1521,0.2216,0.3333,0.2196,0.988,0.069,0.3333,0.1459,0,1.0,1.0,-1353.0,1,0,0,0.0,0.0,1.0,1,20.0,4,0.2856,4.254,0.522,0.769,0.6675,0.712,0.01116,19.48,1.337,0.1372,2.674,-12.910629751829006,-8.68,0.6724,0.2004,,,0.06525,0.566,0.1388,157063.06,80666.87,23.64,7.684,643767.25,26539.582,13987.733
421868,0,1,1,225000.0,503266.5,49774.5,463500.0,0,2,0,1,0,0.03256,-16885,-1532.0,-3996.0,-435,4.0,0,3,1,1,2,0,0,0,0,0.6406,0.773,0.7407,0.1892,0.1838,0.2776,0.1761,0.167,0.3333,0.191,0.976,0.138,0.3333,0.1512,2,0.0,0.0,-674.0,1,0,0,0.0,0.0,0.0,1,20.0,3,0.367,4.277,0.6406,0.773,0.7183,0.7407,0.003181,10.11,1.086,0.2212,2.236,-146.86684073107048,-13.33,0.09076,0.02576,-0.0002369,-0.002611,0.03992,0.5845,0.1254,228809.62,122464.47,22.34,7.934,811242.25,36680.227,18061.387
421884,0,0,1,225000.0,675000.0,25578.0,675000.0,1,3,1,1,4,0.00702,-19283,,-2364.0,-2512,65.0,0,-1,2,2,1,0,0,0,5,,0.4492,0.5586,,,,,,,,,,,,-1,0.0,0.0,-1763.0,1,0,0,0.0,0.0,0.0,1,20.0,4,,,0.4492,0.5586,0.504,0.504,0.002987,26.39,1.0,0.1137,3.0,,-11.67,,0.1302,-0.00337,,0.09143,,,,,,,,,
421921,0,0,0,126000.0,274500.0,17671.5,274500.0,0,2,0,1,0,0.0182,-15895,-808.0,-4708.0,-4902,,0,4,3,3,2,0,1,0,9,,0.5796,0.4312,,,,,,,,,,,,-1,0.0,0.0,-184.0,1,0,0,0.0,0.0,2.0,1,20.0,3,,,0.4312,0.5796,0.5054,0.5054,0.005505,15.53,1.0,0.1403,2.178,-155.94059405940595,-7.926,0.05084,0.3083,,,0.01157,0.528,0.1433,192920.64,82406.75,20.4,7.707,634654.5,30859.127,14909.469
421924,0,1,0,67500.0,625536.0,26631.0,540000.0,0,3,0,1,0,0.02025,-17230,,-2652.0,-777,,0,-1,3,3,6,0,0,0,5,0.4375,0.1549,0.4153,,,,,,,,,,,,-1,0.0,0.0,,1,0,0,0.0,0.0,1.0,1,20.0,3,0.02815,2.275,0.1549,0.4375,0.336,0.4153,0.01646,23.48,1.158,0.3945,9.266,,-3.918,,0.0451,,,,,,,,,,,,
421958,0,1,0,139500.0,2013840.0,62640.0,1800000.0,0,0,0,1,0,0.0207,-14911,-3208.0,-2816.0,-5461,,1,0,3,3,5,0,0,1,4,,0.139,,0.0619,0.138,0.1667,0.0534,0.063,0.1667,0.0625,0.9805,0.138,0.1667,0.0487,2,0.0,0.0,-2160.0,1,0,0,,,,1,20.0,3,,,0.139,0.139,0.139,0.139,0.0,32.16,1.119,0.449,14.44,-43.49859681945744,-9.36,0.2151,0.3662,,,0.1448,0.543,0.1399,155458.64,68868.13,22.33,7.844,635322.6,27336.541,13123.2295
421961,0,1,0,112500.0,539100.0,22837.5,450000.0,0,0,1,4,0,0.02263,-19942,-1991.0,-8504.0,-3484,,0,5,2,2,0,0,0,0,9,0.6587,0.6436,0.8027,0.0722,0.138,0.1667,0.0675,0.0735,0.1667,0.0729,0.978,0.138,0.1667,0.0531,-1,0.0,0.0,-471.0,1,0,0,0.0,0.0,1.0,1,20.0,4,0.3403,4.367,0.6436,0.8027,0.7017,0.6587,0.00515,23.61,1.198,0.203,4.793,-56.50426921145153,-5.64,0.09985,0.1747,,,0.02362,0.5933,0.1365,170856.6,82684.31,22.44,8.03,659371.1,28642.682,13825.023
421964,0,0,1,225000.0,641799.0,41143.5,580500.0,0,2,0,1,0,0.04623,-14601,-393.0,-426.0,-4632,4.0,0,5,1,1,1,0,0,1,0,0.6157,0.7285,0.659,0.2103,0.069,0.6665,,0.2144,0.6665,0.2123,0.9956,0.069,0.6665,0.1877,2,0.0,0.0,-1761.0,0,1,0,0.0,0.0,0.0,1,20.0,3,0.296,3.938,0.6157,0.7285,0.668,0.659,0.002151,15.6,1.105,0.1829,2.852,-572.5190839694657,-15.41,0.02692,0.3171,-0.000274,-0.01018,0.1206,0.5435,0.1353,197765.22,80358.96,21.61,8.375,692779.3,31847.361,13983.335
421968,0,1,0,108000.0,832500.0,42507.0,832500.0,0,0,0,1,2,0.03256,-11612,-2274.0,-5540.0,-3543,,1,1,1,1,0,0,0,0,35,0.2039,0.6973,0.562,0.2588,0.1034,0.6665,0.1538,0.2637,0.6665,0.2612,0.9893,0.1034,0.6665,0.2094,2,0.0,0.0,-1149.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.0799,2.791,0.2039,0.6973,0.4878,0.562,0.04333,19.58,1.0,0.3936,7.707,-47.4934036939314,-9.3,0.1958,0.3052,,,0.09894,0.4624,0.1346,156058.0,72791.04,21.48,7.676,571374.7,25871.344,11726.006
